date,DSE,Bank,Cement,Ceramics,Engineering,NBFI,Food,Fuel,Insurance,IT,Jute,Miscellaneous,Mutual_Fund,Paper,Pharmaceuticals,Service_Real_Estate,Tannery,Textile,Travel_Leisure,Telecommunication,Total Volume,DSEX
3/10/2010,2056.32,1446.32,1328.94,1456.64,2352.69,2216.33,2851.12,1966.8,1812.1,1526.65,1941.18,2781.14,639.414,1000,1547.61,3118.29,1588.58,2143.91,1116.82,1983.64,27235096,-
3/9/2010,2029.78,1403.34,1325.94,1457.35,2337.03,2205.34,2827.06,1957.51,1797.54,1536.14,2000,2767.2,637.161,1000,1538.63,3169.4,1572.89,2122.5,1116.82,1896.55,31198805,-
3/8/2010,2042.11,1404.38,1341.02,1482.9,2355.21,2231.8,2858.82,1968.85,1824.33,1556.26,2000,2795.32,635.76,1000,1556.14,3174.34,1599.39,2139.15,1116.82,1973.12,34368006,-
3/7/2010,2063.02,1417.36,1346.95,1485.84,2385.22,2267.98,2887.98,1996.19,1854.01,1537.96,2011.77,2818.89,678.564,1000,1565.9,3306.18,1620.64,2160.88,1116.82,2056.69,38118942,-
3/4/2010,2072.67,1441.09,1354.13,1480.37,2400.47,2264.18,2895.93,1966.23,1884.98,1508.34,2011.77,2806.42,664.931,1000,1560.31,3310.29,1628.45,2171.41,1116.82,2102.86,29442806,-
3/3/2010,2066.78,1449.35,1318.94,1464.6,2387.48,2267.34,2907.92,1928.2,1903.82,1503.59,2011.77,2785.47,672.704,1000,1541.7,3172.44,1629.96,2155.68,1116.82,2097.6,29862538,-
3/2/2010,2033.02,1398.55,1302.62,1467.12,2369.46,2247.04,2861.06,1898.72,1890.49,1498.83,1952.94,2782.67,647.794,1000,1540.07,3078.89,1610.68,2146.78,1116.82,2123.91,31712588,-
3/1/2010,2034.16,1393.89,1310.59,1454.61,2373.37,2270.16,2818.42,1899.19,1912.49,1501.51,1958.83,2766.11,640.688,1000,1545.18,3104.55,1605.87,2166.06,1116.82,2114.55,27560338,-
2/28/2010,2048.02,1419.85,1328.18,1462.67,2375.08,2251.02,2836.49,1910.56,1866.93,1509.36,1958.83,2752.57,647.75,1000,1564.26,3144.39,1624.1,2180.53,1116.82,2076.56,32057488,-
2/25/2010,2080.58,1465.68,1341.54,1492.71,2412.78,2248.49,2880.46,1939.34,1890.64,1532.12,1941.18,2796.62,668.729,1000,1572.16,3061.65,1653.22,2225.77,1116.82,2158.39,33750122,-
2/24/2010,2083.2,1466.26,1343.3,1484.66,2429.55,2263.32,2878.41,1978.37,1902.08,1534.23,1941.18,2807.9,648.142,1000,1568.2,3089.33,1653.04,2235.14,1116.82,2142.02,43161446,-
2/23/2010,2092.93,1475.99,1355.14,1506.01,2411.56,2289.22,2879.69,1985.01,1889.13,1514.96,1941.18,2837.79,654.654,1000,1576.38,3104.26,1662.85,2220.63,1116.82,1997.66,50782943,-
2/22/2010,2118.22,1522.5,1383.65,1438.06,2401.83,2310.83,2915.2,1992.31,1871.43,1563.81,1941.18,2854.89,674.366,1000,1581.61,3141.17,1676.51,2235.84,1116.82,1943.89,44009412,-
2/18/2010,2128.27,1537.37,1399.24,1441.97,2419.57,2282.46,2950.13,1979.98,1875.3,1575.98,1911.77,2786.16,705.752,1000,1593.49,3152.97,1695.92,2256.49,1116.82,2111.05,57263432,-
2/17/2010,2111.85,1495.4,1404.95,1444.19,2420.95,2254.35,2944.08,1991.18,1882.38,1589.22,1994.12,2747.88,716.508,1000,1593.01,3200.31,1701.93,2267.84,1116.82,2252.48,59257479,-
2/16/2010,2118.97,1524.02,1405.64,1441.29,2392.91,2182.98,2986.58,2009.25,1883.47,1563.6,1994.12,2709.61,698.311,1000,1602.8,3181.83,1729.01,2233.87,1116.82,2106.37,52801145,-
2/15/2010,2140.17,1565.99,1408.09,1449.32,2406.51,2163.01,3029.81,2008.09,1924,1557.24,2011.77,2740.23,700.79,1000,1611.72,3180.12,1748.52,2259.77,1116.82,2012.27,57642130,-
2/14/2010,2168.24,1618.45,1404.53,1445.24,2423.35,2211.77,3060.33,2010.4,1951.31,1608.38,2011.77,2682.66,698.581,1000,1604.75,3204.65,1757.6,2273.8,1116.82,1951.49,51919456,-
2/11/2010,2169.75,1607.98,1438.11,1467.11,2403.8,2194.69,3064.67,1996.22,1943.51,1686.44,1988.24,2666.87,712.926,1000,1598.02,3229.38,1726.03,2269.22,1116.82,1823.5,48287907,-
2/10/2010,2155.29,1561.36,1449.42,1485.78,2356.86,2203.5,3049.03,1983.93,1961.62,1674.57,2029.41,2652.78,710.72,1000,1615.49,3175.3,1712.79,2262.55,1116.82,1835.18,52571975,-
2/9/2010,2144.71,1549.72,1415.92,1464.44,2341.06,2173.04,3045.38,1982.39,1970.6,1647.88,2029.41,2595.2,715.237,1000,1616.28,3145.12,1690.45,2262.83,1116.82,1867.91,48818374,-
2/8/2010,2141.92,1547.65,1435.41,1459.81,2346.39,2193.07,2950.64,1984.83,1936.41,1658.51,1970.59,2519.03,731.812,1000,1588.54,3208.16,1696.74,2225.45,1116.82,1815.31,46805022,-
2/7/2010,2146.11,1547.22,1472.51,1480.78,2365.69,2217.22,2965.19,1991.71,1935.44,1659.38,2000,2504.7,720.238,1000,1597.85,3282.58,1704.45,2162.96,1116.82,1710.11,43589315,-
2/4/2010,2127.69,1510.02,1530.5,1473.03,2363.2,2188.58,2921.16,1992.96,1931.05,1709.17,2000,2450.49,721.819,1000,1599.96,3242.45,1678.6,2170.62,1116.82,1700.18,45207121,-
2/3/2010,2120.84,1509.97,1536.8,1465.75,2358.95,2130.2,2857.13,1997.88,1924.06,1666.98,1823.53,2457.62,696.381,1000,1593.2,3216.89,1654.07,2161.41,1116.82,1679.14,56388012,-
2/2/2010,2181.97,1568.56,1577.76,1530.08,2413.36,2157.79,2905.5,2030.24,1960.87,1642.23,2000,2532.27,680.436,1000,1622.53,3372.4,1711.89,2197.66,1116.82,1676.21,66331407,-
2/1/2010,2183.27,1511.65,1571.24,1610.6,2447.62,2184.11,2888.77,2022.74,1995.44,1704.52,2094.12,2547.65,701.814,1000,1640.65,3457.23,1709.36,2284.54,1116.82,1632.96,62991513,-
1/31/2010,2135.3,1498.89,1546.24,1572.59,2451.12,2157.26,2884.82,2029.77,1969.67,1712.5,2152.94,2487.07,718.077,1000,1632.85,3401,1684.44,2258.57,1116.82,1559.91,64706874,-
1/28/2010,2094.75,1455.05,1549.68,1580.81,2495.34,2183.44,2911.98,2059.29,1984.21,1740.81,2123.53,2505.76,742.493,1000,1647.39,3406.2,1672.71,2287.75,1116.82,1590.3,64077178,-
1/27/2010,2077.36,1440.39,1517.31,1582.97,2462.23,2191.45,2887.96,2051.96,1954.87,1710.38,2088.24,2507.46,750.845,1000,1627.56,3382.54,1656.28,2263.26,1116.82,1513.74,79543736,-
1/26/2010,2065.64,1416.27,1495.64,1603.9,2445.88,2147.49,2836.03,2024.63,1947.76,1688.64,2047.06,2496.51,800.979,1000,1604.38,3305.08,1616.96,2246.2,1116.82,1490.36,74162582,-
1/25/2010,2057.92,1411.78,1491.06,1615.49,2446.55,2122.22,2824.36,2007.53,1975.09,1676.96,2005.89,2468.51,800.47,1000,1581.31,3358.79,1604.77,2207.02,1116.82,1627.12,57714720,-
1/24/2010,2035.55,1403.6,1485.51,1566.11,2435.11,2093.71,2831.9,1992.62,1978.23,1693.45,2058.83,2461.44,668.499,1000,1554.51,3214.06,1612.08,2218.98,1116.82,1476.33,53502419,-
1/21/2010,2020.19,1373.43,1483.49,1515.29,2423.66,2104.49,2845.39,2002.38,1936.36,1716.95,1929.41,2472.37,670.538,1000,1535.8,3186.93,1632.56,2251.63,1116.82,1428.4,50610026,-
1/20/2010,2015.77,1361.67,1490.74,1480.93,2406.51,2098.75,2762.92,1997.32,1914.69,1713.52,1988.24,2479.69,665.934,1000,1535.92,3156.56,1613.83,2264.51,1116.82,1326.13,46894765,-
1/19/2010,1998.19,1326.03,1483.2,1491.35,2401.2,2081.81,2762.61,1998.79,1896.48,1749.77,1988.24,2514.16,690.442,1000,1525.95,3210.85,1610.42,2284.83,1116.82,1311.51,57030837,-
1/18/2010,1977.56,1326.02,1473.98,1431.05,2370.95,2068.79,2766.51,2008.9,1866.88,1748.55,2082.36,2501.47,659.997,1000,1507.97,3130.05,1623.9,2226.82,1116.82,1282.88,53471185,-
1/17/2010,1984.48,1333.77,1497.25,1433.34,2361.05,2070.84,2779.45,2014.16,1883.19,1766.03,2100,2516.67,637.167,1000,1498.01,3125.36,1623.62,2179.79,1116.82,1233.2,46252608,-
1/14/2010,1973.48,1336.96,1491.39,1439.62,2319.44,2047.13,2758.87,1984.59,1902.21,1684.38,1929.41,2514.62,608.908,1000,1476.81,3039.76,1622.89,2141.35,1116.82,1237.29,38130090,-
1/13/2010,1941.73,1318.68,1463.75,1403.33,2268.29,1996.57,2668.82,1929.37,1847.09,1636.03,2000,2488.51,595.594,1000,1455.47,2814.38,1602.23,2066.25,1116.82,1175.92,48437834,-
1/12/2010,1972.98,1346.94,1521.12,1425.63,2328.57,2053.81,2708.79,1961.3,1892.19,1657.34,2023.53,2561.66,597.676,1000,1456.06,2879.55,1627.42,2119.58,1116.82,1203.97,37338997,-
1/11/2010,1976.72,1350.54,1515.45,1400.85,2296.29,2061.72,2675.6,1965.18,1876.02,1658.43,1917.65,2558.36,594.14,1000,1468.29,2861.65,1619.59,2104.31,1116.82,1150.2,33350368,-
1/10/2010,1973.87,1330.76,1504.61,1425.4,2281.16,2079.2,2700.61,1969,1870.63,1658.69,1852.94,2583.52,596.368,1000,1477.39,2885.99,1609.12,2121.38,1116.82,1123.9,39587648,-
1/7/2010,1966.44,1344.24,1482.15,1416.82,2235.52,2077.13,2677.14,1942.18,1849.04,1666.66,1835.3,2554.2,607.531,1000,1456.81,2800.84,1531.58,2123.86,1116.82,1132.67,36928662,-
1/6/2010,1960.52,1349.44,1470.7,1372.13,2221.79,2076.51,2651.25,1935.1,1804.36,1605.24,1782.36,2521.44,606.19,1000,1462.34,2789.47,1526.81,2062.46,1050,1147.87,37406197,-
1/5/2010,1931.15,1347.12,1467.06,1326.07,2151.67,2076.77,2564.73,1925.11,1765.99,1572.99,1764.71,2512.04,577.621,1000,1442.56,2737.78,1475.11,2005.32,1050,1148.45,32823970,-
1/4/2010,1908.77,1351.96,1450.02,1311.39,2104.36,2050.66,2530.42,1892.06,1732.22,1586.1,1764.71,2494.35,581.605,1000,1424.82,2773.12,1472.77,1996.42,1050,1156.63,33501946,-
1/3/2010,1889.13,1329.37,1397.71,1331.05,2080.25,2022.51,2552.71,1884.83,1701.09,1567.95,1705.88,2526.93,597.578,1000,1409.53,2663.83,1462.95,1994.02,1050,1106.37,35221896,-
12/30/2009,1876.22,1353.71,1360.75,1286.51,2052.35,1972.7,2469.38,1824.11,1715.77,1511.37,1711.77,2456.89,609.809,1000,1381.71,2728.88,1434.47,1974.51,1050,1095.85,30586541,-
12/29/2009,1868.96,1359.79,1370.29,1286.75,2041.41,1938.93,2396.82,1824.51,1729.38,1513.68,1711.77,2427.18,606.914,1000,1371.95,2729.21,1358.69,1974.69,1050,1102.28,29344694,-
12/27/2009,1848.98,1329.93,1354.23,1289.99,2042.22,1886.69,2377.33,1807.63,1737.29,1525.36,1741.18,2431.09,597.135,1000,1358.58,2755.36,1330.88,1982.75,1050,1108.71,28920111,-
12/24/2009,1853.44,1311.68,1358.03,1293.32,2043.63,1865.99,2357.76,1808.23,1713.39,1550.75,1741.18,2437.77,633.263,1000,1364.49,2841.57,1330.86,2018.81,1050,1066.63,24360048,-
12/23/2009,1863.61,1318.01,1369.04,1307.35,2035.49,1866.3,2339.08,1813.76,1705.77,1500.77,1670.59,2444.11,658.064,1000,1367.9,2814.53,1332.16,2009.84,1050,1053.19,23677015,-
12/22/2009,1859.54,1319.7,1351.34,1294.09,2013.97,1882.94,2340.22,1806.12,1711.55,1518.35,1570.59,2411.76,669.071,1000,1364.67,2724.17,1332.29,2018.15,1050,1032.73,24294044,-
12/21/2009,1823.45,1300.26,1329.88,1277.13,1968.4,1865.75,2317.59,1794.9,1677.94,1470.18,1470.59,2393.44,617.88,1000,1353.16,2508.88,1321.84,1958.07,1050,998.247,23117460,-
12/20/2009,1808.03,1303.26,1332.21,1261.18,1949.85,1820.1,2286.43,1775.03,1675.88,1445.62,1370.59,2400.1,625.814,1000,1350.99,2499.97,1313.64,1885.4,1050,994.155,28394347,-
12/17/2009,1842.85,1345.26,1360.86,1272.16,1968.43,1861.5,2317.42,1806.83,1717.37,1499.22,1364.71,2423.09,661.253,1000,1356.45,2590.22,1331.01,1913.65,1050,1000,27507924,-
12/15/2009,1863.96,1338.92,1369.69,1297.48,1996.54,1890.16,2318.04,1818.35,1727.46,1528.92,1423.53,2436.42,679.538,1000,1373.73,2483.52,1334,1938.82,1050,1009.94,33835711,-
12/14/2009,1882.83,1328.64,1379.81,1325.79,2057.06,1932.96,2352.26,1843.44,1721.32,1566.98,1500,2452.55,686.897,1000,1385.84,2636.58,1346.66,1976.81,1050,1028.64,25877004,-
12/13/2009,1891.5,1331.78,1396.76,1331.35,2061.21,1902.79,2366.31,1857.6,1701.2,1571.79,1500,2459.56,690.188,1000,1378.82,2725.73,1344,1990.12,1050,1002.92,30872864,-
12/10/2009,1900.4,1321.86,1407.44,1356.51,2100.57,1923.66,2391.95,1877.71,1714.55,1600.96,1500,2419.75,694.852,1000,1378.65,2864.63,1357.99,2023.91,1050,988.895,36025974,-
12/9/2009,1896.33,1276.86,1460.32,1383.68,2156.21,1956.36,2411.21,1879.03,1742.41,1756.75,1494.12,2398.21,705.229,1000,1378.42,3128.75,1366.37,2092.36,1050,997.662,33247623,-
12/8/2009,1872.69,1275.88,1460.41,1349.15,2129.62,1892.55,2373.7,1821.16,1733.95,1719.38,1494.12,2381.56,702.305,1000,1366.64,3063.61,1334.21,2029.25,1050,990.064,27913478,-
12/7/2009,1863.39,1263.02,1433.3,1357.03,2088.65,1880.74,2365.15,1796.97,1726.35,1731.29,1494.12,2401.44,710.004,1000,1372.41,2973.01,1325.97,2030.92,1050,994.156,32344037,-
12/6/2009,1887.12,1294.18,1456.1,1378.94,2103.04,1857.68,2349.61,1813.93,1713.74,1817.46,1741.18,2413.04,713.279,1000,1383.13,3019.23,1330.78,2056.95,1050,1004.09,38083837,-
12/3/2009,1894.78,1325.23,1397.89,1381.57,2094.82,1835.88,2316.32,1803.66,1737.88,1705.75,1741.18,2424.4,712.914,1000,1386.6,3068.76,1311.18,2007.49,1050,1014.61,31520593,-
12/2/2009,1886.54,1331.33,1339.75,1355.87,2066.61,1844.22,2280.34,1787.51,1733.65,1584.27,1741.18,2380.63,712.09,1000,1377.83,3078.59,1316.31,1973.15,1050,1021.04,28319075,-
12/1/2009,1894.74,1362.13,1329.36,1353.74,2069.98,1822.7,2265.79,1771.25,1722.42,1572.12,1741.18,2370.29,717.968,1000,1375.49,3068.36,1319.61,1974.64,1050,1036.24,28177418,-
11/26/2009,1858.51,1315.17,1314.82,1338.34,2087.96,1748.19,2265.84,1773.43,1678.36,1592.72,1741.18,2372.18,725.036,1000,1372.34,3116.6,1339.99,2011.01,1050,1052.02,29301807,-
11/25/2009,1836.29,1257.31,1299.17,1339.19,2100.86,1722.79,2272.32,1786.61,1614.12,1629.52,1741.18,2401.38,734.396,1000,1371.71,3176.07,1347.38,2041.46,1050,1047.93,27030663,-
11/24/2009,1828.99,1247.41,1290.46,1335.54,2088.69,1723.42,2243.58,1800.28,1568.09,1584.07,1741.18,2394.45,732.82,1000,1365.38,3201.56,1337.13,2029.28,1050,1021.62,28890798,-
11/23/2009,1839.57,1281.94,1290.42,1326.71,2074.94,1718.52,2231.68,1774.57,1562.5,1544.43,1735.3,2384.55,724.725,1000,1345.72,3162.85,1318.71,1942.41,1050,984.804,30924301,-
11/22/2009,1815.82,1228.36,1256.43,1325,2085.43,1737.71,2197.03,1763.19,1575.65,1560.65,1705.89,2356.51,728.104,1000,1325.2,3145.06,1303.25,1950.54,1050,968.44,30149459,-
11/19/2009,1781.48,1181.15,1242.85,1316.32,2044.04,1712.53,2175.24,1761.3,1525.95,1557.6,1664.71,2368.53,730.554,1000,1320.56,3169.54,1296.54,1889.56,1050,958.504,28052973,-
11/18/2009,1763.55,1151.1,1237.08,1317.3,2041.9,1652.84,2179.18,1768.09,1506.16,1577.31,1588.24,2365.73,718.292,1000,1318.48,3189.78,1281.23,1864.6,1050,924.606,26794963,-
11/17/2009,1762.43,1137.58,1257.16,1320.39,2056.75,1657.39,2202.93,1804.14,1503.65,1639.38,1552.94,2401.92,735.222,1000,1325.24,3158.65,1292.62,1893.12,1050,1000,31327780,-
11/16/2009,1736.95,1117.22,1220.5,1326.69,2029.59,1601.13,2201.4,1818.87,1474.75,1620.31,1429.41,2425.61,728.672,1000,1319.47,3199.82,1286.3,1889.57,1050,1000,29140544,-
11/15/2009,1705.97,1102.31,1180.13,1300.31,1990.29,1586.53,2147.91,1784.64,1457.79,1504.45,1717.65,2346.3,739.209,1000,1303.08,3108.22,1247.09,1827.39,1050,1000,24549541,-
11/12/2009,1703.5,1129.1,1170.57,1294.23,1997.44,1589.99,2110.03,1722.83,1436.47,1459.55,1717.65,2338.95,719.484,1000,1298.84,3022.83,1254.59,1788.16,1050,1000,38014076,-
11/11/2009,1709.02,1112.44,1179.98,1316.1,2047.81,1608.22,2156.65,1769.32,1443.41,1543.97,1717.65,2422.75,735.19,1000,1322.02,3098.38,1267.95,1856.64,1050,1000,42137202,-
11/10/2009,1706.33,1093.39,1184.14,1337.76,2071.35,1635.71,2166.96,1814.3,1428.81,1613.55,1588.24,2483.12,770.421,1000,1347.23,3017.77,1286.99,1901.47,1050,1000,33115023,-
11/9/2009,1707.19,1103.91,1171.79,1346.52,2026.27,1613.67,2143.57,1786.91,1422.71,1535.97,1482.35,2472.37,794.329,1000,1345.97,2839.45,1280.27,1889.11,1050,1000,43582583,-
11/8/2009,1708.9,1077.45,1173.49,1363.76,2002.26,1615.84,2183.01,1805.44,1433.85,1570.15,1717.65,2453.08,758.704,1000,1346.89,2959.94,1276.54,1923.97,1050,1000,35907031,-
11/5/2009,1716.76,1059.37,1171.34,1391.43,2050.13,1612.68,2205.39,1795.51,1444.94,1663.35,1717.65,2499.52,798.12,1000,1334.56,3115.55,1299.32,1982.92,1050,1000,31618333,-
11/4/2009,1702.87,1053.22,1175.51,1404.44,2035.16,1593.3,2204.72,1795.1,1438.01,1706.18,1717.65,2503.35,800.549,1000,1334.66,3161.62,1305.19,1980.8,1050,1000,35894576,-
11/3/2009,1713.95,1059.02,1172.19,1418.93,2063.07,1594.87,2221.84,1764.64,1452.44,1748.63,1717.65,2527.47,817.398,1000,1349.49,2934.46,1320.12,2017.95,1050,1000,33883416,-
11/2/2009,1721.04,1073.12,1164.04,1415.59,2056.67,1600.66,2169.88,1753.25,1448.93,1735.08,1717.65,2524.71,824.227,1000,1350.2,2985.94,1316.32,1972.84,1050,1000,33424897,-
11/1/2009,1721.62,1040.01,1174.31,1444.3,2057.48,1597.96,2197.39,1776.02,1434.09,1783.62,1717.65,2576.38,822.052,1000,1356.2,2992.18,1322.77,1996.86,1050,1000,43369073,-
10/29/2009,1728.88,1028.99,1165.78,1440.97,2077.1,1578.99,2177.77,1762.3,1452.14,1826.18,1717.65,2498.34,841.349,1000,1325.6,2936,1333.39,2043.85,1050,1000,43657193,-
10/28/2009,1715.38,1034.64,1147.27,1433.26,2063.07,1564.7,2127,1735.32,1455.96,1813.66,1670.59,2452.68,852.611,1000,1315.84,2851.09,1308.49,2049.19,1050,1000,35632005,-
10/27/2009,1693.39,1034.38,1131.21,1407.11,2024.81,1566.82,2097.74,1729.24,1458.68,1718.25,2011.77,2407.08,846.87,1000,1312.49,2823.19,1304.57,1913.29,1050,1000,38246976,-
10/26/2009,1720.65,1032.24,1136.45,1477.29,2037.32,1590.79,2138.52,1741.68,1477.6,1800.82,1823.53,2442.44,849.927,1000,1323.99,2874.49,1321.83,1987.88,1050,1000,61661691,-
10/25/2009,1738.46,1028.29,1142.67,1466.36,2084.53,1611.81,2174.16,1715.18,1475.75,1912.29,2011.77,2439.59,940.052,1000,1327.71,2780.1,1309.44,2055.7,1050,1000,69937958,-
10/22/2009,1745.18,1030.27,1137.99,1469.37,2064.38,1577.65,2166.71,1672.44,1470.37,1965.67,2258.83,2423.94,833.871,1000,1324.11,2810.18,1295.57,2089.18,1050,1000,53531655,-
10/21/2009,1758.63,1032.07,1137.92,1494.61,2066.91,1584.52,2182.89,1669.32,1454.9,2023.66,2258.83,2467.87,808.631,1000,1332.14,2857.17,1300.93,2128.95,1050,1000,62660198,-
10/20/2009,1792.36,1027.05,1138.4,1572.07,2104.45,1570.28,2227.43,1654.46,1459.62,2191.8,2482.36,2543.08,815.792,1000,1338.13,2872.8,1321.27,2247.63,1050,1000,62069925,-
10/19/2009,1791.56,1042.34,1144.14,1578.67,2029.3,1522.69,2224.82,1610.2,1442.21,2239.03,2529.41,2528.12,826.51,1000,1340.79,2853.69,1333.55,2283.21,1050,1000,75020666,-
10/18/2009,1790.02,1056.89,1144.91,1580.42,2007.93,1524.46,2147.33,1616.4,1453.11,2038.49,2441.18,2451.25,842.009,1000,1339.87,2887.13,1331.11,2288.2,1050,1000,74803364,-
10/15/2009,1778.24,1048.26,1148.38,1555.36,1993.7,1528.9,2144.47,1597.49,1460.46,1871.44,2482.36,2411.63,812.649,1000,1336.61,2876.55,1348.36,2286.6,1050,1000,64801970,-
10/14/2009,1787.87,1023.91,1152.19,1504.29,2046.07,1546.16,2186.86,1609.75,1454.38,1888.98,2570.59,2463.01,808.119,1000,1359.76,2926.73,1382.1,2385.1,1050,1000,71860022,-
10/13/2009,1778.75,1022.91,1149.3,1436.79,1993.53,1530.74,2192.86,1616.16,1457.34,1883.86,2405.88,2467.24,811.361,1000,1345.66,2819.71,1399.44,2328.86,1050,1000,70959261,-
10/12/2009,1746.57,1004.3,1153.16,1373.31,1908.2,1521.56,2122.54,1603.88,1457.63,1771.48,2205.88,2404.79,805.279,1000,1339.81,2810.94,1327.6,2220.93,1050,1000,49305904,-
10/11/2009,1759.2,1021.24,1156.62,1386.39,1909.84,1547.98,2101.86,1605.47,1485.33,1669.06,2311.77,2363.71,814.925,1000,1341.03,2841.11,1337.31,2180.69,1050,1000,50133190,-
10/8/2009,1767.5,987.11,1165.89,1397.25,1907.44,1580.52,2127.04,1629.89,1513.93,1676.02,2235.3,2388.03,826.466,1000,1363.62,2873.75,1338.05,2187.9,1050,1000,51839230,-
10/7/2009,1748.96,986.186,1172.87,1360.34,1864.46,1548.62,2078.48,1620.66,1500.98,1594.49,2152.94,2286.77,813.937,1000,1347.66,2907.14,1289.8,2118.62,1050,1000,42710185,-
10/6/2009,1749.82,987.324,1184.8,1369.57,1890.85,1517.13,2139.18,1615.63,1477.05,1637.33,2194.12,2248.87,814.292,1000,1350.06,2919.49,1328.31,2111,1050,1000,49038259,-
10/5/2009,1730.63,998.499,1196.3,1363.09,1852.16,1481.09,2062.29,1596.55,1489.88,1566.58,2211.77,2236.93,818.254,1000,1336.23,2920.45,1281.82,1986.8,1050,1000,48029398,-
10/4/2009,1714.57,971.187,1185.91,1346.78,1844.99,1497,2049.42,1576.94,1492.55,1517.16,2276.47,2185.42,829.502,1000,1308.68,2908.37,1284.11,1990.09,1050,1000,49032476,-
10/1/2009,1707.4,980.636,1151.99,1357.15,1817.17,1478.08,2001.27,1551,1505.31,1451.1,2205.88,2167.97,838.135,1000,1307.55,2950.12,1262.72,1920.32,1050,1000,46333979,-
9/30/2009,1684.49,980.476,1141.63,1336.72,1783.7,1455.48,1911.45,1540.12,1506.78,1414.18,2082.35,2128.99,830.568,1000,1301.83,2949.3,1241,1843.86,1050,1000,39554724,-
9/29/2009,1671.63,983.481,1146.95,1333.3,1779.91,1451.52,1925.19,1529.07,1524.1,1456.05,2023.53,2105.85,851.521,1000,1291.8,2998.54,1262.61,1828.15,1050,1000,42170817,-
9/27/2009,1642.52,1002.07,1125.51,1336.84,1775.61,1425.82,1891.17,1528.53,1516,1395.44,1941.18,2097.92,844.681,1000,1274.83,2926.1,1222.81,1766.34,1050,1000,30641914,-
9/17/2009,1631.44,1002.96,1129.33,1321.97,1764.44,1421.95,1864.37,1514.89,1523.06,1355.25,1941.18,2109.45,850.369,1000,1268.16,2792.62,1182.68,1753.55,1050,1000,44863376,-
9/16/2009,1623.93,996.092,1125.3,1303.97,1749.79,1403.87,1863.01,1514.27,1506.06,1345.02,1870.59,2092.55,855.716,1000,1257.33,2711.06,1163.78,1743.03,1050,1000,36773912,-
9/15/2009,1595.88,997.447,1123.88,1284.49,1741.02,1400.84,1832.11,1511.67,1466.61,1284.48,1794.12,2068.11,846.396,1000,1252.32,2735.14,1155.24,1667.21,1050,1000,34636858,-
9/14/2009,1594.23,993.847,1122.72,1294.14,1754.18,1414.33,1826.98,1527.38,1483.11,1271.9,1764.71,2102.37,835.342,1000,1253.07,2762.61,1144.46,1628.15,1050,1000,30142720,-
9/13/2009,1580.45,980.288,1120.65,1274.22,1725.52,1403.01,1804.99,1483.53,1493.41,1261.85,1882.35,2072.27,825.454,1000,1241.41,2762.56,1129.18,1596.92,1050,1000,29305665,-
9/10/2009,1580.2,981.117,1112.83,1283.03,1715.19,1410.38,1800.82,1467.99,1455.02,1236.58,1764.71,2067.76,787.787,1000,1244.26,2747.46,1126.93,1602.69,1050,1000,30047618,-
9/9/2009,1579.49,976.845,1107.69,1282.13,1701.86,1404.96,1771.78,1463.67,1450.3,1223.07,1594.12,2068.33,790.811,1000,1245.19,2678.47,1111.54,1599.98,1050,1000,25289491,-
9/8/2009,1575.19,982.988,1110.53,1296.46,1694.22,1419.25,1736.79,1465.78,1459.89,1221.19,1576.47,2079.64,786.577,1000,1238.23,2815.01,1100.64,1568.93,1050,1000,18546938,-
9/7/2009,1558.62,985.821,1101.55,1280.29,1690.8,1423.11,1730.03,1464.64,1480.13,1219.42,1576.47,2054.28,786.766,1000,1240.5,2830.9,1091.9,1533.87,1050,1000,27721153,-
9/6/2009,1560.08,993.978,1120.65,1273.22,1687.28,1439.54,1743.32,1485.39,1502.55,1234.36,1694.12,2072.47,793.238,1000,1253.37,2864.28,1101.65,1534.6,1050,1000,33442514,-
9/3/2009,1571.6,992.133,1127.99,1292.61,1698.59,1449.24,1751.67,1496.73,1528.71,1257.24,1723.53,2116.07,806.8,1000,1261.25,2982.55,1113.37,1542.41,1050,1000,29796933,-
9/2/2009,1555.64,980.479,1127.33,1289.58,1681.49,1431.97,1748.15,1495.77,1542.49,1248.34,1723.53,2130.21,817.045,1000,1251.48,3006.82,1122.31,1532.36,1050,1000,24056490,-
9/1/2009,1549.7,977.33,1116.12,1279.36,1666.76,1401.27,1723.01,1483.09,1547.92,1230.18,1770.59,2116.54,809.928,1000,1242.99,2923.07,1099.62,1497.66,1050,1000,26191934,-
8/31/2009,1535.89,980.618,1097.16,1264.27,1665.1,1419.54,1718.03,1477.4,1514.22,1232.41,1770.59,2048.18,814.21,1000,1232.26,2993.17,1093.01,1481.12,1050,1000,22118931,-
8/30/2009,1546.94,977.276,1102.68,1288.94,1680.51,1436.36,1740.55,1493.89,1546.6,1238.64,1770.59,2084.71,831.162,1000,1238.4,2969.72,1109.5,1496.22,1050,1000,22094505,-
8/27/2009,1556.5,977.086,1111.32,1304.14,1689.82,1433.57,1732.88,1506.84,1572.4,1236.94,1788.24,2096.35,823.705,1000,1243.87,3001.82,1123.41,1506.35,1050,1000,28501687,-
8/26/2009,1570.4,975.962,1124.62,1314.62,1721.78,1447.69,1760.51,1521.09,1604.57,1246.97,1770.59,2125.68,840.647,1000,1248.02,3006.91,1150.78,1534.76,1050,1000,32891622,-
